Timestamp,Y Value,Y Quality,F3 Value,F3 Quality,F4 Value,F4 Quality,P7 Value,P7 Quality,FC6 Value,FC6 Quality,F7 Value,F7 Quality,F8 Value,F8 Quality,T7 Value,T7 Quality,P8 Value,P8 Quality,FC5 Value,FC5 Quality,AF4 Value,AF4 Quality,Unknown Value,Unknown Quality,T8 Value,T8 Quality,X Value,X Quality,O2 Value,O2 Quality,O1 Value,O1 Quality,AF3 Value,AF3 Quality
1387656266.800574,-1,0,8131,0,8373,0,8449,0,8561,0,9193,0,7099,0,9671,0,8462,0,8376,0,8251,0,52,0,8864,0,-9,0,8048,0,7715,0,8216,0
1387656266.807584,1,0,8106,0,8434,0,8380,0,8473,0,8908,0,7368,0,9239,0,8821,0,8386,0,8451,0,53,0,8877,0,-6,0,8390,0,7782,0,8106,0
1387656266.815558,2,0,8053,0,8134,0,8404,0,8300,0,8839,0,7504,0,9090,0,8979,0,8386,0,8473,0,54,0,8875,0,-1,0,8542,0,7849,0,8340,0
1387656266.823561,6,0,8050,0,8033,0,8359,0,8217,0,8860,0,7542,0,9075,0,9001,0,8438,0,8543,0,55,0,8879,0,1,0,8570,0,7815,0,8247,0
1387656266.83158,10,0,8110,0,8652,0,8321,0,8568,0,8754,0,7503,0,9011,0,9091,0,8458,0,8547,0,56,0,8908,0,2,0,8681,0,7819,0,7318,0
1387656266.839733,7,0,8097,0,8941,0,8505,0,8888,0,8866,0,7406,0,9072,0,9196,0,8271,0,8386,0,57,0,8907,0,2,0,8848,0,7975,0,6604,0
1387656266.846624,2,0,7944,0,8494,0,8618,0,8764,0,9082,0,7455,0,9240,0,9264,0,8227,0,8511,0,58,0,8895,0,3,0,8924,0,8040,0,6944,0
1387656266.854611,12,0,7860,0,8280,0,8485,0,8646,0,8907,0,7740,0,9311,0,9173,0,8467,0,8598,0,59,0,8926,0,4,0,8817,0,7976,0,7274,0
1387656266.862592,14,0,7972,0,8192,0,8504,0,8862,0,8621,0,7937,0,9508,0,8909,0,8443,0,8498,0,60,0,8872,0,5,0,8726,0,8030,0,7488,0
1387656266.870599,10,0,8067,0,7908,0,8670,0,8828,0,8694,0,7868,0,9775,0,8735,0,8273,0,9133,0,61,0,8812,0,3,0,8647,0,7953,0,8255,0
1387656266.878599,11,0,8017,0,8355,0,8487,0,8111,0,8934,0,7968,0,9554,0,8654,0,8580,0,10043,0,62,0,8962,0,1,0,8005,0,7601,0,8366,0
1387656266.88663,13,0,7947,0,9053,0,8142,0,7541,0,8964,0,8326,0,9125,0,8379,0,8864,0,9813,0,63,0,9129,0,2,0,7314,0,7535,0,7933,0
1387656266.893591,10,0,7670,0,8912,0,8113,0,7838,0,9049,0,8271,0,9096,0,8292,0,8521,0,8771,0,63,0,9079,0,1,0,7853,0,7672,0,7944,0
1387656266.901607,5,0,7071,0,8637,0,8021,0,8481,0,9527,0,7648,0,8893,0,8815,0,8541,0,8108,0,63,0,8989,0,-1,0,8830,0,7428,0,7813,0
1387656266.909587,4,0,6626,0,8770,0,7602,0,8774,0,9921,0,7118,0,8179,0,9226,0,9147,0,8055,0,63,0,9041,0,-4,0,8834,0,7194,0,8137,0
1387656266.917604,3,0,6747,0,9096,0,7473,0,8660,0,9875,0,6963,0,7832,0,9168,0,8696,0,8225,0,63,0,9018,0,-6,0,8567,0,7424,0,8841,0
1387656266.925678,5,0,7154,0,9442,0,7955,0,8399,0,9632,0,6987,0,8454,0,9195,0,7402,0,8366,0,63,0,8838,0,-8,0,8746,0,7692,0,7871,0
1387656266.932696,9,0,7543,0,9236,0,8617,0,8402,0,9025,0,7029,0,9919,0,9257,0,7315,0,8484,0,63,0,8786,0,-9,0,8684,0,7796,0,6518,0
1387656266.940598,12,0,7998,0,8542,0,8918,0,8702,0,8273,0,7001,0,10904,0,9061,0,8238,0,8590,0,63,0,8925,0,-12,0,8339,0,7953,0,7039,0
1387656266.948595,16,0,8313,0,8362,0,8730,0,8787,0,8282,0,7002,0,9973,0,8924,0,8547,0,8494,0,63,0,8999,0,-15,0,8331,0,8063,0,7711,0
1387656266.956595,19,0,8331,0,8515,0,8424,0,8722,0,8636,0,7112,0,8380,0,8961,0,8497,0,8329,0,63,0,8953,0,-18,0,8490,0,8002,0,7584,0
1387656266.964592,22,0,8326,0,8397,0,8320,0,8735,0,8560,0,7205,0,8088,0,8937,0,8816,0,8436,0,63,0,8959,0,-18,0,8527,0,7861,0,7408,0
1387656266.97259,29,0,8302,0,8454,0,8311,0,8654,0,8552,0,7214,0,8616,0,8948,0,8837,0,8599,0,63,0,8984,0,-18,0,8494,0,7788,0,7294,0
1387656266.979587,30,0,7985,0,8649,0,8246,0,8592,0,8814,0,7206,0,8896,0,8988,0,8331,0,8618,0,63,0,8990,0,-21,0,8467,0,7764,0,7994,0
1387656266.987581,33,0,7710,0,8434,0,8120,0,8673,0,9023,0,7136,0,8967,0,8941,0,8172,0,8362,0,63,0,8997,0,-23,0,8476,0,7662,0,8999,0
1387656266.996584,35,0,7936,0,8355,0,7862,0,8846,0,8881,0,7169,0,8382,0,9024,0,8567,0,8432,0,63,0,8959,0,-22,0,8646,0,7598,0,8881,0
1387656267.003586,36,0,8086,0,8421,0,8033,0,8782,0,8650,0,7231,0,8272,0,9126,0,8657,0,8692,0,63,0,8899,0,-21,0,8725,0,7829,0,8358,0
1387656267.012591,33,0,7983,0,7771,0,8901,0,8202,0,9048,0,6966,0,10161,0,8924,0,8403,0,8109,0,63,0,8820,0,-21,0,8368,0,8196,0,8189,0
1387656267.01859,31,0,8334,0,7267,0,9261,0,7855,0,9417,0,6789,0,11267,0,8773,0,8539,0,7541,0,63,0,8807,0,-19,0,8121,0,8202,0,7792,0
1387656267.026646,30,0,8610,0,7954,0,8636,0,8294,0,8960,0,7086,0,9573,0,9019,0,8785,0,8151,0,81,0,8924,0,-17,0,8426,0,7887,0,7489,0
1387656267.034603,27,0,7941,0,8634,0,8220,0,8772,0,8562,0,7381,0,8279,0,9198,0,8516,0,8813,0,82,0,9010,0,-15,0,8726,0,7752,0,7928,0
1387656267.04261,26,0,7411,0,8431,0,8406,0,8798,0,8699,0,7363,0,9001,0,9079,0,8190,0,8628,0,83,0,8975,0,-12,0,8691,0,7835,0,8425,0
1387656267.050612,26,0,7859,0,8125,0,8385,0,8814,0,8681,0,7364,0,9250,0,9048,0,8388,0,8499,0,84,0,8950,0,-11,0,8673,0,7807,0,8318,0
1387656267.05859,26,0,8206,0,8153,0,8208,0,8967,0,8535,0,7448,0,8792,0,9107,0,8616,0,8650,0,85,0,8956,0,-11,0,8698,0,7716,0,8063,0
1387656267.065617,27,0,8029,0,8336,0,8328,0,9091,0,8545,0,7447,0,8970,0,9062,0,8471,0,8611,0,86,0,8909,0,-11,0,8620,0,7768,0,8077,0
1387656267.073581,28,0,8070,0,8469,0,8427,0,9164,0,8515,0,7405,0,9076,0,9025,0,8359,0,8545,0,87,0,8881,0,-11,0,8602,0,7820,0,8046,0
1387656267.081587,30,0,8298,0,8311,0,8360,0,9033,0,8609,0,7330,0,8822,0,9021,0,8507,0,8531,0,88,0,8885,0,-12,0,8628,0,7764,0,7898,0
1387656267.089592,30,0,8348,0,8181,0,8269,0,8862,0,8755,0,7308,0,8743,0,9040,0,8596,0,8541,0,89,0,8896,0,-12,0,8644,0,7672,0,7983,0
1387656267.097594,30,0,8257,0,8287,0,8204,0,8779,0,8855,0,7311,0,8820,0,9057,0,8507,0,8592,0,90,0,8918,0,-12,0,8632,0,7631,0,8217,0
1387656267.105581,28,0,8074,0,8411,0,8157,0,8718,0,8944,0,7300,0,8770,0,9047,0,8403,0,8643,0,91,0,8954,0,-11,0,8607,0,7645,0,8281,0
1387656267.11259,28,0,7830,0,8586,0,8154,0,8711,0,8980,0,7291,0,8724,0,9033,0,8287,0,8682,0,92,0,8952,0,-12,0,8604,0,7652,0,8260,0
1387656267.120582,27,0,7650,0,8757,0,8210,0,8748,0,8971,0,7264,0,8834,0,9014,0,8138,0,8706,0,93,0,8897,0,-13,0,8600,0,7655,0,8333,0
1387656267.128596,26,0,7701,0,8826,0,8291,0,8742,0,8887,0,7231,0,8941,0,9008,0,8060,0,8740,0,94,0,8878,0,-14,0,8581,0,7692,0,8338,0
1387656267.136608,25,0,7901,0,8734,0,8376,0,8689,0,8790,0,7236,0,9001,0,9020,0,8148,0,8739,0,95,0,8914,0,-15,0,8550,0,7742,0,8172,0
1387656267.144589,24,0,8055,0,8532,0,8430,0,8662,0,8748,0,7263,0,9059,0,9029,0,8332,0,8694,0,96,0,8960,0,-17,0,8537,0,7780,0,7998,0
1387656267.151608,21,0,8115,0,8337,0,8435,0,8645,0,8756,0,7262,0,9085,0,9024,0,8479,0,8718,0,97,0,8975,0,-18,0,8543,0,7772,0,7960,0
1387656267.159594,19,0,8134,0,8225,0,8342,0,8629,0,8806,0,7249,0,8977,0,9023,0,8584,0,8795,0,98,0,8972,0,-19,0,8548,0,7694,0,8038,0
1387656267.167595,16,0,8031,0,8324,0,8199,0,8627,0,8898,0,7249,0,8753,0,9019,0,8585,0,8870,0,99,0,8972,0,-20,0,8552,0,7623,0,8124,0
1387656267.175596,13,0,7813,0,8631,0,8147,0,8620,0,8947,0,7249,0,8645,0,9015,0,8376,0,8915,0,100,0,8973,0,-21,0,8553,0,7633,0,8171,0
1387656267.183592,10,0,7697,0,8938,0,8193,0,8606,0,8914,0,7230,0,8745,0,9014,0,8124,0,8904,0,101,0,8974,0,-22,0,8540,0,7669,0,8244,0
1387656267.190612,7,0,7782,0,8997,0,8254,0,8623,0,8849,0,7204,0,8867,0,9000,0,8082,0,8855,0,102,0,8973,0,-23,0,8512,0,7671,0,8297,0
1387656267.199428,5,0,7980,0,8796,0,8312,0,8648,0,8760,0,7191,0,8921,0,8990,0,8263,0,8792,0,103,0,8973,0,-24,0,8490,0,7690,0,8209,0
1387656267.206714,4,0,8162,0,8519,0,8382,0,8638,0,8655,0,7196,0,9014,0,9002,0,8484,0,8757,0,104,0,8968,0,-25,0,8489,0,7745,0,8086,0
1387656267.21461,4,0,8332,0,8315,0,8415,0,8638,0,8574,0,7197,0,9117,0,9012,0,8630,0,8723,0,105,0,8968,0,-26,0,8506,0,7764,0,8090,0
1387656267.222613,4,0,8443,0,8223,0,8381,0,8672,0,8563,0,7187,0,9115,0,9014,0,8705,0,8707,0,106,0,8974,0,-27,0,8513,0,7713,0,8177,0
1387656267.230607,3,0,8461,0,8263,0,8303,0,8669,0,8588,0,7190,0,9006,0,9026,0,8731,0,8655,0,107,0,8970,0,-28,0,8519,0,7666,0,8215,0
1387656267.237616,3,0,8367,0,8430,0,8235,0,8602,0,8647,0,7208,0,8854,0,9027,0,8655,0,8607,0,108,0,8964,0,-29,0,8539,0,7672,0,8179,0
1387656267.24559,2,0,8166,0,8658,0,8247,0,8575,0,8711,0,7206,0,8807,0,9016,0,8409,0,8596,0,109,0,8968,0,-30,0,8561,0,7705,0,8159,0
1387656267.253582,1,0,7971,0,8803,0,8322,0,8596,0,8747,0,7174,0,8913,0,9024,0,8226,0,8604,0,110,0,8973,0,-31,0,8558,0,7745,0,8167,0
1387656267.261592,-1,0,7947,0,8751,0,8387,0,8599,0,8732,0,7153,0,9054,0,9033,0,8309,0,8576,0,111,0,8971,0,-33,0,8545,0,7801,0,8152,0
1387656267.269603,-2,0,8031,0,8592,0,8457,0,8572,0,8687,0,7151,0,9204,0,9022,0,8460,0,8551,0,112,0,8971,0,-34,0,8535,0,7848,0,8108,0
1387656267.277878,-4,0,8080,0,8499,0,8543,0,8565,0,8646,0,7145,0,9363,0,9014,0,8468,0,8542,0,113,0,8975,0,-35,0,8538,0,7876,0,8053,0
1387656267.284605,-5,0,8159,0,8509,0,8557,0,8582,0,8631,0,7130,0,9373,0,9014,0,8445,0,8495,0,114,0,8973,0,-35,0,8547,0,7896,0,7985,0
1387656267.292584,-5,0,8250,0,8570,0,8478,0,8611,0,8636,0,7129,0,9211,0,9020,0,8437,0,8441,0,115,0,8969,0,-35,0,8550,0,7897,0,7956,0
1387656267.300592,1,0,8263,0,8626,0,8438,0,8636,0,8630,0,7136,0,9118,0,9029,0,8383,0,8395,0,116,0,8972,0,-36,0,8552,0,7904,0,7978,0
1387656267.308575,-2,0,8269,0,8610,0,8486,0,8643,0,8607,0,7140,0,9154,0,9030,0,8374,0,8360,0,117,0,8976,0,-35,0,8561,0,7942,0,7950,0
1387656267.316598,-14,0,8319,0,8477,0,8520,0,8660,0,8626,0,7151,0,9122,0,9032,0,8504,0,8335,0,118,0,8975,0,-25,0,8584,0,7947,0,7886,0
1387656267.323614,-3,0,8352,0,8304,0,8445,0,8686,0,8643,0,7156,0,9068,0,9044,0,8631,0,8360,0,119,0,8980,0,-21,0,8621,0,7873,0,7971,0
1387656267.331585,-7,0,8400,0,8160,0,8442,0,8693,0,8543,0,7170,0,9172,0,9069,0,8693,0,8434,0,120,0,9004,0,-15,0,8663,0,7879,0,8108,0
1387656267.339581,-13,0,8325,0,8280,0,8449,0,8725,0,8733,0,7208,0,8953,0,9103,0,8632,0,8477,0,121,0,9046,0,-13,0,8621,0,7867,0,8023,0
1387656267.347589,-9,0,7697,0,8836,0,8015,0,8821,0,9288,0,7178,0,8501,0,9117,0,8067,0,8516,0,122,0,9051,0,-10,0,8689,0,7476,0,8343,0
1387656267.355585,-11,0,7069,0,9017,0,7536,0,8845,0,9324,0,7117,0,8716,0,9084,0,7679,0,8727,0,123,0,8966,0,-14,0,8817,0,7269,0,9151,0
1387656267.363583,-6,0,7547,0,8302,0,7542,0,8887,0,8893,0,7100,0,8665,0,9031,0,8428,0,8701,0,124,0,8874,0,-17,0,8370,0,7943,0,9009,0
1387656267.370606,-5,0,7966,0,7948,0,7940,0,9027,0,8924,0,7052,0,7983,0,8992,0,8991,0,8200,0,125,0,8899,0,-18,0,7810,0,8590,0,7747,0
1387656267.378592,0,0,8023,0,8545,0,8503,0,9036,0,8958,0,7139,0,8144,0,9014,0,8245,0,8051,0,126,0,8959,0,-17,0,8075,0,8329,0,7033,0
1387656267.386594,1,0,9392,0,8828,0,8794,0,8916,0,8422,0,7235,0,8620,0,9060,0,7780,0,8482,0,127,0,8909,0,-16,0,8499,0,7980,0,7841,0
1387656267.394626,-2,0,10104,0,8630,0,8585,0,8810,0,8174,0,7134,0,8686,0,9081,0,8210,0,8784,0,242,0,8881,0,-15,0,8356,0,8085,0,8566,0
1387656267.402588,-9,0,8720,0,8632,0,8402,0,8549,0,8416,0,7256,0,9506,0,9103,0,8386,0,8664,0,242,0,9012,0,-13,0,8375,0,8056,0,7700,0
1387656267.410592,-14,0,8704,0,8434,0,8569,0,8348,0,8319,0,7592,0,10435,0,9118,0,8467,0,8423,0,242,0,9094,0,-13,0,8894,0,7731,0,6744,0
1387656267.417588,-22,0,11087,0,8126,0,8735,0,8624,0,7976,0,7396,0,9865,0,9104,0,8573,0,8251,0,242,0,9042,0,-13,0,8972,0,7710,0,7047,0
1387656267.425587,-26,0,11609,0,8331,0,8880,0,8983,0,7935,0,6857,0,8950,0,9115,0,8264,0,8245,0,242,0,9110,0,-13,0,8387,0,8190,0,7300,0
1387656267.433594,-28,0,10105,0,8623,0,9261,0,8938,0,8028,0,6844,0,8899,0,9162,0,7971,0,8326,0,242,0,9269,0,-14,0,8046,0,8782,0,6921,0
1387656267.441588,-28,0,10883,0,8646,0,9621,0,8708,0,7931,0,7145,0,8991,0,9132,0,7546,0,8208,0,242,0,9257,0,-13,0,8275,0,8995,0,7006,0
1387656267.44959,-27,0,14229,0,8497,0,9359,0,8600,0,7701,0,7200,0,8633,0,9033,0,7111,0,7978,0,242,0,9116,0,-12,0,8453,0,8623,0,7652,0
1387656267.456591,-23,0,15866,0,8273,0,8870,0,8630,0,7524,0,7116,0,8160,0,8997,0,7507,0,7940,0,242,0,9009,0,-10,0,8385,0,8194,0,8579,0
1387656267.464582,-19,0,13596,0,8608,0,9327,0,8688,0,7561,0,7140,0,8307,0,9061,0,7833,0,8221,0,242,0,8959,0,-8,0,8498,0,8339,0,8898,0
1387656267.472579,-16,0,10614,0,9524,0,9862,0,8699,0,7891,0,7218,0,8719,0,9117,0,7326,0,8527,0,242,0,8947,0,-8,0,8636,0,8577,0,7584,0
1387656267.480589,-15,0,9476,0,9930,0,9224,0,8772,0,8282,0,7159,0,8646,0,9078,0,7256,0,8563,0,242,0,8947,0,-7,0,8622,0,8241,0,6363,0
1387656267.488581,-12,0,8994,0,9754,0,8403,0,8974,0,8480,0,7048,0,8597,0,9099,0,7712,0,8424,0,242,0,8958,0,-6,0,8607,0,7803,0,6811,0
1387656267.495599,-7,0,8542,0,9739,0,8235,0,9140,0,8549,0,6933,0,8938,0,9316,0,7554,0,8244,0,242,0,9025,0,-7,0,8512,0,7661,0,7890,0
1387656267.503579,-13,0,8552,0,9659,0,8269,0,9173,0,8568,0,6638,0,9212,0,9479,0,7235,0,8009,0,242,0,9127,0,-7,0,8462,0,7593,0,8671,0
1387656267.511608,-18,0,8916,0,9116,0,8392,0,9050,0,8523,0,6325,0,9222,0,9432,0,7336,0,7790,0,242,0,9161,0,-8,0,8609,0,7682,0,9001,0
1387656267.519585,-19,0,8900,0,8415,0,8662,0,8848,0,8551,0,6219,0,9201,0,9477,0,7469,0,7578,0,242,0,9210,0,-8,0,8767,0,8056,0,8541,0
1387656267.527588,-13,0,8599,0,8344,0,8728,0,9259,0,8603,0,5693,0,9279,0,9509,0,7623,0,6900,0,16,0,9634,0,-6,0,8900,0,8312,0,7663,0
1387656267.53559,-9,0,8460,0,8834,0,8570,0,9359,0,8601,0,4925,0,9387,0,9070,0,8070,0,6319,0,17,0,9664,0,-6,0,8938,0,8239,0,7238,0
1387656267.542604,-15,0,8587,0,8715,0,8489,0,7794,0,8718,0,5413,0,9331,0,8642,0,8450,0,6942,0,18,0,8716,0,-4,0,8691,0,8098,0,7503,0
1387656267.550601,-21,0,8519,0,8064,0,8639,0,6704,0,8742,0,6765,0,9381,0,8829,0,8356,0,7908,0,19,0,8392,0,-3,0,8474,0,8108,0,7916,0
1387656267.558621,-25,0,8322,0,8002,0,8507,0,7733,0,8468,0,7264,0,9225,0,9079,0,8376,0,8075,0,20,0,9145,0,-3,0,8583,0,8064,0,7913,0
1387656267.566614,-25,0,8437,0,8412,0,7874,0,8665,0,8408,0,7110,0,8176,0,9003,0,8735,0,7991,0,21,0,9412,0,-4,0,8710,0,7652,0,7852,0
1387656267.574592,-23,0,8406,0,8689,0,7826,0,8398,0,8679,0,7238,0,7538,0,8983,0,8709,0,8175,0,22,0,9180,0,-4,0,8665,0,7242,0,8113,0
1387656267.582595,-22,0,7975,0,8968,0,8257,0,8426,0,8739,0,7383,0,8210,0,9041,0,8368,0,8475,0,23,0,9058,0,-3,0,8551,0,7302,0,8164,0
1387656267.589584,-20,0,7722,0,9159,0,8131,0,8781,0,8626,0,7330,0,8638,0,8965,0,8341,0,8920,0,24,0,8511,0,-3,0,8399,0,7738,0,7801,0
1387656267.597588,-18,0,7757,0,9051,0,7879,0,8743,0,8678,0,7282,0,8357,0,8920,0,8410,0,9111,0,25,0,8117,0,-4,0,8408,0,8064,0,7596,0
1387656267.606591,-16,0,7809,0,8806,0,8178,0,8669,0,8786,0,7168,0,8516,0,8980,0,8294,0,8752,0,26,0,8661,0,-5,0,8638,0,7983,0,7729,0
1387656267.61358,-15,0,8016,0,8353,0,8354,0,8594,0,8842,0,7094,0,8794,0,9024,0,8272,0,8404,0,27,0,9092,0,-5,0,8763,0,7675,0,7947,0
1387656267.621587,-15,0,8323,0,7813,0,8103,0,8505,0,8886,0,7140,0,8596,0,9051,0,8366,0,8248,0,28,0,8971,0,-5,0,8701,0,7558,0,8159,0
1387656267.629621,-16,0,8417,0,7738,0,8046,0,8510,0,8830,0,7181,0,8577,0,9064,0,8382,0,8173,0,29,0,8880,0,-4,0,8609,0,7814,0,8276,0
1387656267.636278,-16,0,8417,0,7738,0,8046,0,8510,0,8830,0,7181,0,8577,0,9064,0,8382,0,8173,0,29,0,8880,0,-4,0,8609,0,7814,0,8276,0
1387656267.644283,-15,0,8397,0,8166,0,8149,0,8597,0,8730,0,7171,0,8743,0,9044,0,8364,0,8244,0,30,0,8894,0,-2,0,8560,0,7904,0,8228,0
1387656267.652277,-13,0,8434,0,8520,0,8024,0,8686,0,8712,0,7155,0,8742,0,9020,0,8415,0,8427,0,31,0,8890,0,0,0,8570,0,7420,0,8041,0
1387656267.660279,-10,0,8539,0,8494,0,7859,0,8689,0,8735,0,7151,0,8768,0,9019,0,8448,0,8527,0,32,0,8936,0,1,0,8641,0,6935,0,7787,0
1387656267.668285,-10,0,8771,0,8359,0,8029,0,8689,0,8692,0,7129,0,8966,0,9047,0,8306,0,8454,0,33,0,8997,0,0,0,8688,0,7083,0,7611,0
1387656267.67529,-11,0,9052,0,8286,0,8407,0,8695,0,8610,0,7107,0,9231,0,9070,0,8095,0,8295,0,34,0,8980,0,-1,0,8653,0,7654,0,7641,0
1387656267.683284,-15,0,9008,0,8153,0,8553,0,8675,0,8620,0,7098,0,9450,0,9075,0,8055,0,8152,0,35,0,8957,0,0,0,8608,0,8046,0,7869,0
1387656267.691279,-21,0,8600,0,8019,0,8443,0,8675,0,8683,0,7087,0,9569,0,9078,0,8225,0,8097,0,36,0,8990,0,0,0,8614,0,7990,0,8156,0
1387656267.699283,-29,0,8244,0,8078,0,8421,0,8710,0,8665,0,7087,0,9493,0,9076,0,8390,0,8145,0,37,0,9024,0,0,0,8642,0,7857,0,8345,0
1387656267.707277,-36,0,8045,0,8421,0,8581,0,8784,0,8614,0,7096,0,9329,0,9059,0,8361,0,8257,0,38,0,9025,0,0,0,8654,0,8014,0,8296,0
1387656267.714281,-39,0,7911,0,8786,0,8558,0,8857,0,8634,0,7108,0,9239,0,9066,0,8283,0,8363,0,39,0,9014,0,1,0,8658,0,8079,0,8011,0
1387656267.722277,-40,0,7992,0,8833,0,8321,0,8866,0,8647,0,7110,0,9183,0,9112,0,8329,0,8341,0,40,0,9040,0,0,0,8670,0,7851,0,7729,0
1387656267.730282,-40,0,8235,0,8700,0,8246,0,8813,0,8601,0,7097,0,9173,0,9125,0,8383,0,8262,0,41,0,9066,0,0,0,8681,0,7744,0,7664,0
1387656267.738278,-40,0,8277,0,8548,0,8309,0,8749,0,8568,0,7066,0,9264,0,9121,0,8336,0,8228,0,42,0,9131,0,0,0,8700,0,7721,0,7796,0
1387656267.7463,-43,0,8041,0,8487,0,8257,0,8671,0,8529,0,7018,0,9328,0,9160,0,8259,0,8157,0,43,0,9411,0,0,0,8757,0,7523,0,8007,0
1387656267.754284,-41,0,7866,0,8471,0,8211,0,8636,0,8476,0,7036,0,9281,0,9179,0,8236,0,8177,0,44,0,9616,0,1,0,8789,0,7479,0,8196,0
1387656267.761286,-38,0,8011,0,7261,0,8326,0,8737,0,8542,0,7167,0,9299,0,9144,0,8304,0,8447,0,45,0,9361,0,1,0,8750,0,7766,0,8295,0
1387656267.769279,-32,0,8148,0,5320,0,8462,0,8830,0,8680,0,7285,0,9541,0,9117,0,8366,0,8655,0,46,0,9016,0,2,0,8695,0,7954,0,8211,0
1387656267.777277,-30,0,7916,0,5652,0,8468,0,8740,0,8663,0,7290,0,9757,0,9104,0,8273,0,8573,0,47,0,9008,0,1,0,8682,0,7843,0,7915,0
1387656267.785281,-29,0,7736,0,7965,0,8351,0,8654,0,8475,0,7315,0,9742,0,9046,0,8136,0,8623,0,48,0,8958,0,-2,0,8588,0,7737,0,7589,0
1387656267.793313,-30,0,8003,0,8955,0,8283,0,8551,0,8361,0,7410,0,9876,0,8967,0,8155,0,8934,0,49,0,8572,0,-5,0,8310,0,7859,0,7488,0
1387656267.800343,-32,0,8188,0,8523,0,8319,0,8300,0,8426,0,7397,0,10269,0,8937,0,8226,0,8988,0,50,0,8385,0,-4,0,8096,0,7934,0,7638,0
1387656267.808375,-31,0,8005,0,8513,0,8339,0,8013,0,8517,0,7251,0,10380,0,8965,0,8209,0,8695,0,51,0,8661,0,-1,0,8210,0,7806,0,7885,0
1387656267.816292,-29,0,8339,0,8630,0,8346,0,7373,0,8541,0,7158,0,10096,0,9013,0,8237,0,8539,0,52,0,8968,0,0,0,8432,0,7730,0,8112,0
1387656267.82428,-28,0,8519,0,8441,0,8397,0,6782,0,8542,0,7180,0,9803,0,9076,0,8330,0,8676,0,53,0,9029,0,1,0,8551,0,7829,0,8230,0
1387656267.832286,-28,0,7155,0,8417,0,8447,0,7364,0,8558,0,7221,0,9563,0,9163,0,8313,0,8788,0,54,0,9044,0,2,0,8682,0,7938,0,8194,0
1387656267.84028,-27,0,6244,0,8477,0,8392,0,8493,0,8533,0,7257,0,9263,0,9226,0,8251,0,8790,0,55,0,9163,0,5,0,8688,0,7935,0,8047,0
1387656267.847287,-24,0,7394,0,8455,0,8265,0,8733,0,8448,0,7323,0,9051,0,9227,0,8325,0,8795,0,56,0,9209,0,8,0,8500,0,7871,0,7909,0
1387656267.855282,-22,0,8398,0,8407,0,8213,0,8547,0,8440,0,7358,0,9036,0,9185,0,8455,0,8743,0,57,0,9108,0,11,0,8485,0,7809,0,7859,0
1387656267.863286,-22,0,8177,0,8338,0,8267,0,8710,0,8598,0,7291,0,9111,0,9126,0,8486,0,8555,0,58,0,8988,0,12,0,8648,0,7765,0,7892,0
1387656267.87128,-25,0,8206,0,8112,0,8306,0,8769,0,8747,0,7176,0,9169,0,9085,0,8455,0,8313,0,59,0,8973,0,14,0,8651,0,7729,0,8032,0
1387656267.879288,-26,0,8460,0,8000,0,8287,0,8610,0,8741,0,7148,0,9168,0,9085,0,8413,0,8219,0,60,0,8998,0,14,0,8609,0,7704,0,8209,0
1387656267.886277,-27,0,8234,0,8229,0,8339,0,8503,0,8728,0,7184,0,9148,0,9099,0,8350,0,8278,0,61,0,8982,0,15,0,8715,0,7733,0,8213,0
1387656267.894283,-27,0,8056,0,8484,0,8443,0,8475,0,8748,0,7164,0,9154,0,9105,0,8301,0,8287,0,62,0,8983,0,15,0,8765,0,7803,0,8027,0
1387656267.902279,-25,0,8003,0,8530,0,8426,0,8569,0,8699,0,7114,0,9145,0,9113,0,8334,0,8207,0,63,0,9003,0,15,0,8695,0,7859,0,7896,0
1387656267.911284,-23,0,7914,0,8543,0,8316,0,8726,0,8587,0,7116,0,9038,0,9138,0,8408,0,8202,0,63,0,9075,0,15,0,8692,0,7947,0,7864,0
1387656267.918278,-19,0,7917,0,8648,0,8223,0,8842,0,8505,0,7137,0,8881,0,9187,0,8472,0,8269,0,63,0,9239,0,16,0,8790,0,7850,0,7852,0
1387656267.926278,-14,0,8101,0,8744,0,8034,0,8826,0,8517,0,7089,0,8786,0,9207,0,8568,0,8255,0,63,0,9383,0,16,0,8850,0,7247,0,7954,0
1387656267.933288,-8,0,8376,0,8657,0,7782,0,8700,0,8607,0,6979,0,8793,0,9180,0,8655,0,8041,0,63,0,9397,0,16,0,8812,0,6663,0,8150,0
1387656267.941288,1,0,8500,0,8479,0,7721,0,8601,0,8685,0,6911,0,8826,0,9155,0,8624,0,7791,0,63,0,9353,0,16,0,8770,0,6770,0,8237,0
1387656267.949285,9,0,8422,0,8482,0,7845,0,8629,0,8699,0,6944,0,8813,0,9137,0,8517,0,7858,0,63,0,9301,0,16,0,8765,0,7184,0,8226,0
1387656267.957278,16,0,8223,0,8604,0,7970,0,8773,0,8682,0,7002,0,8813,0,9104,0,8447,0,8138,0,63,0,9196,0,15,0,8722,0,7337,0,8231,0
1387656267.965282,21,0,8026,0,8620,0,8063,0,8908,0,8659,0,7040,0,8875,0,9071,0,8425,0,8269,0,63,0,9077,0,13,0,8644,0,7369,0,8161,0
